rfq_id,segment,region,customer_tier,urgency,competitor_count,discount,quoted_price,cost,won
fdc3da04-71d7-45db-bae1-ea07eb3eb945,Retail,APAC,Standard,High,3,8.4,87910,65993,1
24cd571d-5225-4acb-87bb-9b4e46ec083f,Technology,US,Standard,Medium,5,9.5,105942,82751,0
4eab62b6-f32d-4d3a-b863-07f0b8af12eb,Manufacturing,US,Standard,High,2,9.8,79526,76412,1
bcddf4fe-5496-4fa5-9e16-c2330b024161,Retail,APAC,Standard,High,3,2.0,80615,71632,0
c2e63128-4746-4968-a03a-04340b4dfafd,Technology,EU,Strategic,Medium,3,16.3,85108,80192,1
c10b69c5-5951-4fd7-b695-d2012ab72bf4,Technology,US,Standard,Medium,2,9.8,94890,76050,1
264c2da8-9034-4e5f-a67c-1f2e12c189b3,Technology,APAC,Strategic,Medium,3,13.7,82361,78648,1
63ab251a-b6d6-4234-852e-5f6509e445f9,Technology,EU,Standard,Low,5,14.1,90665,76834,0
5d8603d6-1c83-45f1-999b-2a3853e7f0aa,Technology,EU,Strategic,Medium,3,2.0,102660,78357,1
a496a5a9-48e5-4f15-9d69-cd5249de2bbf,Retail,EU,Standard,Low,2,8.3,77420,69333,0
0e00d5a1-94ad-4f26-98f4-5b4969d6fb60,Technology,ME,Standard,High,2,10.3,75259,81991,1
5c88eb32-db3d-44ca-9840-6cb31ef6f565,Retail,EU,Standard,Medium,4,11.8,81317,67376,0
df24b145-0896-4c4d-af52-1fa6b719a3a2,Manufacturing,ME,Standard,Medium,2,9.9,84014,73257,1
6ea8dfba-2e8d-489c-934e-e93df795737a,Technology,US,Strategic,High,1,10.9,89487,76833,1
d63db129-a002-4b32-b2a8-2b75688abc2c,Manufacturing,US,Standard,Low,3,8.1,89491,70674,1
a70cc981-2e46-4730-b888-bc1c97b2ce1e,Technology,EU,Standard,Low,2,9.5,100143,84344,0
fafdcedd-7455-4044-b2a6-0cb9a51cca86,Healthcare,US,Standard,Medium,2,2.0,90496,77130,0
3c17aaec-78be-4350-88af-7b8adfd951f7,Technology,ME,Standard,High,1,8.8,95068,80082,1
c8a914c9-233d-497f-a9c9-3dc55889b4a9,Retail,APAC,Strategic,Medium,5,10.4,75454,66436,0
af4c49ad-e94b-4472-9942-fc6ea45bdb77,Technology,EU,Standard,Low,4,7.7,92617,76658,0
e2dcb09d-dc9b-42fc-9074-7cfde0f32ae6,Healthcare,EU,Strategic,High,2,11.3,78525,80420,1
4d81a7a2-9b34-465d-a1b3-82e65bb24096,Technology,US,Standard,Low,1,10.7,97524,81786,1
85166d17-55a9-4bd0-9120-3464170b7224,Technology,EU,Strategic,High,1,6.1,86313,77150,1
454f3201-f46c-4a6d-8488-d66502700bf1,Healthcare,APAC,Standard,Medium,2,9.0,85160,78241,1
1ec195fe-4480-49b4-b416-d5cac56968c0,Retail,ME,Standard,High,4,7.3,90249,69646,0
d72c857e-1583-4600-afdd-72fc7a22c009,Technology,APAC,Standard,Medium,1,6.3,95289,79821,0
4768deb9-5d6c-4682-8dc1-fc08c7bb73ea,Healthcare,APAC,Standard,High,5,11.1,81196,76234,1
ffb05ef9-c247-4a21-89f8-9cc639ed5173,Retail,EU,Strategic,Low,2,17.0,70240,66965,1
41f81f1a-29c5-4b1a-999e-5aa4e5ff4be5,Healthcare,APAC,Strategic,Medium,5,14.5,85941,77139,0
c4896799-0a90-49e3-b963-fd438373ff3c,Manufacturing,ME,Standard,Medium,3,9.4,82858,70360,0
544e6b98-96f2-47a2-9d32-4de5ba1afdfe,Manufacturing,EU,Strategic,Medium,2,8.0,83637,71350,1
6e5df888-89f0-48e7-911c-f6f2ab263482,Healthcare,EU,Standard,High,5,5.1,91271,75455,0
c0bb9e53-2858-47e2-9a77-ef413ff24e78,Healthcare,US,Standard,High,5,9.2,91133,79397,0
a1912fc1-6e2c-45c3-a4c1-14d078f4c5b0,Manufacturing,APAC,Strategic,High,5,6.0,81332,72171,0
d07b99d0-51fd-4c31-9e8c-7c05ef17dc3d,Healthcare,US,Standard,Low,1,7.6,97343,77588,1
29ce7365-1eb4-4ceb-a1f6-b56a296d6e77,Healthcare,ME,Standard,Low,3,13.8,93939,72204,1
92943e37-7805-4134-afd7-c9b8fe40016c,Healthcare,EU,Standard,Medium,4,10.4,97118,78818,1
a5bc5d9c-2e46-44d0-926a-ba8e9f779be6,Technology,US,Standard,High,2,12.5,90558,84318,1
78f275fb-dd4f-4ea0-9e75-cae3652109fe,Technology,ME,Standard,Medium,5,13.3,85578,77771,1
7e36a032-b16e-4f55-b84c-25fd211955aa,Technology,EU,Standard,Medium,1,8.8,101851,76781,1
c4c452a1-a937-4d29-8563-e186880e4516,Healthcare,APAC,Standard,Low,4,5.4,93569,74730,1
12d45b4f-d0ac-4591-8c00-f86635a2034b,Technology,EU,Strategic,High,4,11.0,81830,85539,0
20118595-5ede-4375-8e55-abe076136fca,Healthcare,ME,Standard,Medium,5,9.4,95473,79725,1
497aeb9a-2a6b-4305-baf6-343061e08bd4,Technology,APAC,Standard,Medium,3,3.8,104682,85651,0
17a07ee8-4187-47be-8210-9cf7da95fb00,Retail,ME,Standard,High,5,10.7,73608,70986,0
be9b6507-49b4-4f71-a53f-000704122ae9,Technology,APAC,Standard,Low,1,12.6,94969,80278,1
e8ff678d-5530-4c0b-a68c-1978124a059c,Technology,APAC,Strategic,Medium,5,7.4,93476,83901,0
20aea8ed-8a50-4984-8fe1-33de32ac2308,Technology,EU,Strategic,Medium,4,13.5,86834,85296,1
69299148-92c7-4e5e-b4c8-491bd5266ad1,Manufacturing,APAC,Standard,High,3,9.6,87592,71852,1
4b12baa8-fde7-4912-8184-f3421ae3a7bf,Retail,APAC,Standard,Low,4,16.6,74605,64827,0
0aaf2922-e0e8-4143-8b8d-d41c6dd1ef79,Retail,US,Standard,Medium,5,15.7,73094,73573,1
95845186-52ce-4ad1-b0bd-9508d184ed8b,Healthcare,US,Standard,Medium,4,6.8,91480,76658,0
2b085517-f331-46bc-b823-3fa4f9bffbfb,Retail,ME,Standard,High,1,9.8,81227,66794,1
10711324-be04-4f6c-9358-3cbe550117e0,Technology,ME,Standard,Medium,5,15.3,89441,81256,1
c7f9958c-5f9c-4374-8315-77784de185e5,Retail,US,Strategic,Medium,1,7.9,82255,65199,1
2396cedd-09b1-47d9-8df9-c6440305186d,Manufacturing,US,Strategic,Medium,5,2.8,83418,77685,0
38db5f56-c9e1-4ae4-8021-41e779375240,Retail,ME,Standard,High,1,14.9,72101,65960,1
8ae6e695-0707-4083-a273-327fae5b10ff,Technology,EU,Standard,Low,1,12.6,88211,78239,1
9d009ac3-fad0-4409-bb0d-86ed20b3ec30,Manufacturing,ME,Strategic,Low,3,8.8,84509,74832,0
ac0f785a-1637-4a1b-a382-c738efdbc9d5,Retail,APAC,Strategic,High,3,7.4,80940,67101,0
79f263d0-ce77-4fc0-93ec-bcfe5b564364,Retail,EU,Standard,Medium,3,3.3,91278,67108,0
6c909696-93bd-4d2c-8da4-50986ffc62b3,Retail,EU,Standard,High,4,6.8,77421,65432,0
cc7bf8b8-c939-4ed3-94fa-a534ffda3225,Technology,US,Standard,Medium,3,9.8,88740,77998,0
ecb3b855-c61e-45f5-8ee0-65912574c0b7,Manufacturing,US,Standard,High,1,11.0,85516,76167,1
aebcd635-d3b6-439f-8092-62346d82c758,Manufacturing,EU,Strategic,Medium,2,15.5,73461,73394,1
6542110a-8da9-4393-9555-bf638c42007d,Manufacturing,APAC,Strategic,Medium,1,16.3,79351,75185,1
5160c2fa-8493-4267-9011-5a08d0072cdd,Healthcare,APAC,Standard,Medium,4,13.0,94668,72584,0
7ebcf1a0-6658-4358-b3fd-97061342777f,Manufacturing,APAC,Strategic,Medium,2,13.2,81017,68730,1
71381ca0-cc46-43cb-8d17-832b2d8625f4,Retail,US,Standard,Low,2,10.3,79038,70610,0
6f368d7e-77f2-4daf-aafa-f942bf4f50cd,Manufacturing,EU,Standard,Medium,1,15.9,76246,72654,1
31b3554b-f756-43c6-b8a5-1853d9d9578b,Manufacturing,APAC,Standard,Medium,4,15.8,83139,69332,1
bbf7bb94-db31-4c91-8cc4-37ca33bc6dbc,Technology,US,Standard,Medium,5,2.4,104766,81491,1
ba7cf115-2ef6-40ce-975f-870bb80d9aed,Healthcare,EU,Strategic,Low,2,13.1,80653,78647,1
09adafba-5420-4c24-9e10-ab71a6607f03,Healthcare,ME,Standard,High,4,4.1,93881,73345,1
8124f1ea-2ae4-484f-b5b2-5a163e94cf52,Technology,ME,Standard,Low,2,15.0,93474,83565,1
8b789959-43f5-4ada-a6c7-2df8877a80dd,Manufacturing,ME,Standard,High,3,9.8,86614,72284,1
5c5c9552-9a81-4100-a85e-6a786a2610ab,Healthcare,APAC,Standard,Medium,2,8.8,93313,81912,0
4258ff5c-caa7-499a-80f1-2d98d5fbf2f3,Manufacturing,ME,Standard,High,5,7.7,84916,73841,1
8dec581d-3952-4721-b6e4-bbd2487815d4,Manufacturing,US,Standard,Medium,2,16.2,76298,73429,1
25ccf6c9-7d2a-4594-b112-1a8cb6876571,Retail,ME,Standard,Medium,2,17.3,70673,67487,1
a0c7aa93-051e-45c9-87fd-cd129b3602d7,Retail,ME,Strategic,Medium,4,8.6,74602,70707,1
5555a02b-a6c8-4896-991d-229c1ca94580,Retail,ME,Standard,Medium,5,13.2,86806,73033,1
5fde674a-e504-4695-a384-848552ea96b1,Manufacturing,US,Strategic,Medium,1,11.1,77143,73608,0
c8628774-6f74-4634-9758-29d44e084172,Retail,ME,Strategic,High,5,6.3,82885,69678,0
0d437b51-42f0-458c-97aa-37f53e2ba48b,Manufacturing,US,Strategic,Medium,3,7.2,91793,72412,1
51ff1e66-d36a-4849-9d09-eb61368b1ea7,Healthcare,US,Standard,Medium,1,12.0,81744,72853,1
18ec37b8-33bc-4ff1-b5af-1a7cd6857975,Technology,US,Standard,Medium,1,15.3,86528,80687,0
5ba188c6-1f31-453d-aefd-a0aaba937b5f,Healthcare,ME,Standard,Low,3,7.3,92572,76396,0
767694b4-5db9-428c-9f4c-12ca50f0ca07,Manufacturing,ME,Strategic,High,1,5.8,75367,71753,1
fe74fb1a-f8a7-42be-93f7-6a97eca33c8d,Manufacturing,EU,Standard,Medium,3,14.5,81924,71097,0
2c953e2f-1b70-44c2-9b4d-1471df660917,Technology,APAC,Standard,Medium,4,12.8,93639,76155,0
3deddbf8-ce33-4d55-9db3-c1efb2a9258e,Technology,US,Strategic,High,1,6.1,90644,76240,0
fb1524f0-c666-45c9-83fb-866392036ce1,Manufacturing,APAC,Standard,High,3,11.8,79443,70222,1
821781ce-73c9-466f-8fb8-2cbf43dc7abe,Healthcare,APAC,Standard,High,3,10.2,89935,79051,0
957bd103-8056-4482-85e8-79b3610174aa,Retail,US,Standard,High,1,10.7,78919,65690,1
8216ac93-91b8-40ca-8781-390d6f9fc212,Technology,APAC,Standard,Low,4,15.8,91934,83412,1
91100d90-d540-4ca4-9077-9854c0cad688,Healthcare,APAC,Standard,Medium,5,7.2,95145,73984,0
fddf512f-3cc6-482b-8eaa-ee43b939981a,Retail,EU,Standard,Medium,1,10.2,79457,71061,1
deb69ae8-d666-4c6c-9b66-b86eda223bf3,Technology,US,Standard,High,3,11.1,84715,76997,1
87a1c9d3-f4ae-44bf-a8a9-d09d00bfdb21,Manufacturing,US,Standard,Low,3,8.1,83156,77836,1
65d693b8-532c-4499-972d-c109405f4867,Technology,ME,Strategic,Medium,1,11.6,86217,80977,1
4f6e9d2c-ad96-497b-80bd-16e795fdcece,Retail,EU,Strategic,High,3,8.0,75993,65590,1
131ea3ac-86d1-4fbe-879c-bca2d4ddf272,Manufacturing,EU,Standard,Low,3,15.5,82761,71359,1
38cf7b21-2287-453b-9e14-b32d22ccc737,Manufacturing,ME,Standard,Medium,1,8.2,84921,71746,1
3b8f2c9a-fa9f-4765-b1ca-3343d163c3e9,Manufacturing,US,Standard,Medium,3,8.7,88152,70555,1
4baca4b1-498e-4d2e-816d-89ad2e89bad2,Manufacturing,ME,Strategic,Medium,4,13.3,74560,77563,1
5f4b3161-b90b-4888-9205-effb27c4027d,Manufacturing,EU,Strategic,High,1,5.2,84569,76687,0
6c5a1b65-6e8c-440f-ad87-6ceb1da36839,Retail,APAC,Standard,High,2,5.8,83760,72673,0
be1d3f87-ae94-4ef7-87a1-d371c8e8ecff,Healthcare,US,Standard,High,5,13.0,79195,72123,0
3736f1da-217e-4edc-bc6f-f74ee1905718,Retail,ME,Standard,Medium,5,9.8,81925,69257,1
162ab420-bbc7-4c35-8ba7-bcd75f772081,Technology,APAC,Strategic,High,4,9.2,90251,78655,1
a0749e85-0688-4382-bc7c-59e482992cee,Technology,EU,Standard,High,4,7.4,86026,82029,0
b1c632f7-2255-4843-9b93-b602ee4d9dde,Healthcare,EU,Standard,Low,1,11.9,86480,77584,1
b9089a20-49f7-4a18-aa75-54fdd235f588,Technology,APAC,Standard,Low,1,8.2,93595,76425,1
642adf05-9b18-4d59-a5e9-c0b4b84f7ed0,Manufacturing,APAC,Standard,Medium,4,14.2,72202,74418,0
2a738f0b-60ce-4522-822a-0fcb42545814,Healthcare,APAC,Standard,Medium,5,12.3,91137,78014,1
7cd9c54e-c87a-477b-a6d1-6575bbba07f3,Healthcare,EU,Strategic,Medium,1,10.5,89311,80646,1
040d1180-ae48-404a-be55-358cef7f6df8,Manufacturing,US,Standard,High,5,14.5,80816,75001,1
0856c5f9-cfb7-4593-ad00-07c9c21df911,Retail,US,Standard,High,2,17.6,73376,70464,1
cde5b72e-c720-4087-ba29-4a45e2a930ab,Technology,US,Strategic,Medium,3,9.1,90300,77826,1
eee60ed1-b952-43e6-b27d-c71e33b2dfe0,Manufacturing,EU,Standard,Medium,5,9.0,83205,76940,1
b712dae5-509c-49a1-868c-120ebbfdd0d0,Manufacturing,APAC,Strategic,Medium,5,15.1,77904,73123,1
f9169ce5-299e-4630-a8ee-30f7bbf1a7d1,Technology,US,Standard,Medium,2,7.2,94252,76679,0
3c8b4891-0365-4877-8140-caac316ea145,Healthcare,EU,Standard,High,2,14.0,87073,81841,1
43ac4327-a7d8-4bc8-ab80-c1e4d643ffa4,Healthcare,ME,Strategic,High,5,10.2,85722,74795,1
728a868a-5145-4df1-91ce-5ce1a1b15780,Retail,APAC,Standard,Low,2,12.8,76690,73762,0
87dfa949-87de-4890-bd69-ba7c667bb519,Retail,APAC,Standard,Low,1,13.3,87437,66509,1
0da09078-97f8-4e9f-b2c7-80359584b8d7,Technology,APAC,Standard,High,1,12.4,90788,81694,1
d2828c18-8f2c-4e88-9cb1-58e0b4a18300,Retail,APAC,Strategic,Low,5,10.4,77112,71104,0
f56cda26-cfd5-4ac1-8103-72927baffe31,Technology,APAC,Standard,Medium,4,3.9,99783,78566,1
44c2cf95-d849-4b9d-84f1-db5b67344a7b,Technology,US,Standard,Medium,1,7.6,97805,79674,0
40fd7a72-9f56-4067-9ce0-b193811c1271,Manufacturing,US,Standard,High,4,8.1,84482,77010,1
c04ccec6-4d04-4f4e-8558-afbe4c310977,Healthcare,EU,Standard,Medium,2,12.1,82654,76776,0
07a31a91-981a-476b-8459-3273167ec19e,Healthcare,APAC,Standard,Medium,3,16.3,85826,77942,1
3b908d9a-5c43-4a69-9be2-6f7beae5d06d,Technology,ME,Strategic,High,1,15.8,76210,77073,1
644ac511-072c-4995-8953-5fd04d7504ab,Manufacturing,ME,Strategic,Medium,2,5.3,84825,72028,1
2e7d42d5-44e9-4df4-9cb1-d9a9973db3dd,Manufacturing,APAC,Standard,Low,1,11.6,81846,73295,1
c6b72036-3623-47bf-aa09-0be9de7f8a8b,Retail,US,Strategic,Low,3,10.6,73598,70748,1
9ccdac6b-0a6f-4cd3-bcc9-d90cf06baa22,Technology,US,Strategic,Medium,1,8.6,88521,79077,1
f85c9e12-c788-4fc0-b683-a6fa2afcf85b,Manufacturing,ME,Standard,Medium,1,15.1,82828,75546,1
7311a8db-b999-4ae0-9c74-6eae1f0f138b,Retail,US,Strategic,Medium,1,2.5,89888,66648,0
6ba84900-b456-4688-b769-2960f43cdf1e,Retail,APAC,Strategic,High,2,12.6,71413,69666,1
34985abe-20a0-40ef-8af0-0a8ad8054d5a,Technology,APAC,Strategic,Medium,1,13.4,89048,85831,1
7bec2ac3-5752-4c7c-89b1-8db48b24aab1,Healthcare,ME,Standard,Medium,5,11.8,84918,80508,0
55747c5e-cb73-478d-a001-52f9a8554f82,Healthcare,EU,Standard,Medium,2,8.6,90593,77028,1
a0b063c4-e33e-4659-bb24-7aef87800ec2,Retail,US,Standard,Medium,1,14.2,77408,69728,1
6e43bd23-230f-4cff-b380-cb7dc87f51b6,Manufacturing,EU,Standard,Low,3,6.4,87897,71065,0
2255642b-5f4b-4c73-a9cf-fba8de002120,Technology,EU,Standard,Medium,1,7.7,97523,76413,0
e679708e-7e81-4000-a214-63c7d47b564a,Technology,APAC,Standard,Low,5,10.0,105084,81927,0
957d65f5-fa36-46be-bd8d-a3e60ec45af3,Retail,EU,Strategic,Medium,4,19.3,68841,66325,1
a7ad5235-7791-4786-bdba-49c0175c7b23,Technology,APAC,Standard,Low,4,13.5,102113,79758,0
a8635c73-baa2-43d5-a469-7ebae89b2686,Healthcare,ME,Strategic,Medium,1,8.8,94888,81448,1
b3d114ef-1096-433f-a67f-0b103dc85158,Manufacturing,EU,Standard,Medium,2,8.6,89746,69712,0
2d6f57c3-0fd8-409a-8f15-e41cc3c5729b,Retail,US,Standard,Medium,3,11.3,78041,65669,0
7e4a69f6-22f0-47f3-b90f-eb2c75c8316d,Technology,ME,Standard,High,5,8.4,92676,81652,1
05a41716-ff01-4b4f-8857-fb2323733707,Manufacturing,ME,Standard,Medium,4,11.7,81596,71609,0
893a5c27-cedf-48bd-a88f-c95f8cac6b26,Manufacturing,EU,Standard,Low,4,10.1,89582,69828,0
39096a55-5995-4989-b6ae-90eef7c6f945,Retail,APAC,Standard,Medium,4,2.5,81731,68137,0
83d6e3fb-087f-4c9c-80bb-af808bf5dbc1,Retail,EU,Standard,Medium,3,9.9,78269,71848,1
e7765970-45fa-4a42-97bf-e7d71fff5a12,Healthcare,US,Standard,High,4,12.9,85251,74854,1
20f995dd-0c97-499e-9a0f-06676c3ab260,Technology,US,Standard,Low,5,11.9,91660,79136,0
329ee4fb-3959-4fab-a2ea-fcc890b370d8,Healthcare,APAC,Standard,High,4,13.1,84348,76900,0
89ce0d9d-942a-445a-9a7c-e4d8551fd200,Technology,EU,Standard,Medium,5,13.1,99012,81731,1
1bfbbd1d-fb26-45a4-be07-625ad78dbb85,Retail,EU,Standard,Medium,5,3.2,87996,70685,0
9e55f842-d2c6-42e1-94e7-a485e2f2d515,Retail,ME,Strategic,Medium,2,7.7,78057,69328,0
7032dc44-1927-468f-afd2-89c93b3ab59c,Manufacturing,US,Standard,Medium,5,11.9,86188,75792,0
2d601055-2bf6-41d4-aebc-12d93e2c7101,Technology,APAC,Strategic,Medium,2,17.6,83335,76908,1
62d5e06b-a435-41fe-a70d-0ce3f3a84cff,Retail,US,Standard,Medium,1,10.9,75980,67923,1
f7f05aae-0226-4dfc-99c1-b2ebe58fdda8,Technology,US,Strategic,Medium,5,10.9,88946,77381,0
77f23c89-0ca7-460d-8bda-d51ba6449d8b,Manufacturing,US,Standard,Medium,2,10.6,88908,77660,0
9dbaa83b-7139-4e4d-bdc7-75672774838d,Healthcare,APAC,Standard,High,3,6.2,90968,73881,1
ee0f5654-98b6-488b-be1d-4776231e1b50,Healthcare,EU,Standard,High,2,8.6,86586,74471,1
cd49c773-1e65-481a-999f-b5a5b5c0685d,Technology,EU,Standard,Medium,4,10.4,87108,78891,0
3268488a-db66-494d-9456-8dd1d56ad612,Manufacturing,US,Standard,High,3,12.6,82525,71226,0
79eb6622-3af8-44ca-a080-c91b117af63f,Technology,EU,Standard,Medium,4,2.3,105400,79029,1
7c5eed7a-8191-4682-83ed-d7df41ff80a5,Healthcare,ME,Standard,Medium,2,6.1,91729,75497,1
b13d5fa6-b9dc-4b26-8f86-1d13f230e280,Healthcare,APAC,Strategic,High,5,8.9,97666,76389,1
a2443e34-28ca-46f5-aa25-d5f1ca6048f8,Healthcare,EU,Strategic,Low,2,15.2,82405,80605,1
d3f79435-f4a9-489f-a945-9faa32568401,Retail,APAC,Standard,High,4,15.5,73177,67308,0
11e21166-4780-4b72-8e24-546fb1facf48,Manufacturing,EU,Standard,Low,2,15.8,79815,71579,1
cb245885-4124-4274-ba46-c72bde6fef28,Healthcare,EU,Standard,Low,3,8.3,93193,77797,0
2c51ff42-fb4d-414d-a563-b8da8e50427c,Retail,APAC,Standard,Medium,3,7.4,77275,69538,1
9b742e50-f673-4bac-9be4-57998ad3d2dd,Retail,US,Strategic,Low,5,15.8,72855,66879,1
0c2d7f8c-6eaa-4d61-b3aa-891928c33a92,Technology,US,Strategic,Medium,1,11.0,95241,80274,1
b0ea9631-d611-4eea-987c-14d348cf30f4,Technology,ME,Standard,Medium,4,11.0,94496,78013,1
50ebeb81-d1d0-43f5-b1ab-f116f4fd565f,Technology,ME,Standard,Medium,1,10.6,96266,85121,1
f596f15c-4387-48ca-afe6-1af809014f69,Manufacturing,US,Standard,High,3,10.1,81435,75645,1
30db31f2-bf33-4d19-a9fd-58c025771d3b,Retail,APAC,Strategic,Medium,4,10.1,76939,73749,1
a8de712d-2096-40d6-aa6a-e6f064ad422d,Healthcare,APAC,Standard,Medium,1,12.2,89135,75518,1
a4d0b31d-ce20-4360-ae21-643a33e391a3,Manufacturing,EU,Standard,Low,5,8.8,87217,73608,1
3b25557b-7316-491c-85c0-77f0680f6e7e,Technology,US,Standard,Medium,4,9.0,101553,82792,1
f5e28a35-595b-4b01-a226-757182ff4394,Manufacturing,ME,Standard,Medium,4,13.3,86572,74049,0
90fd96b5-76fc-4195-a5dd-2b8efd5adab9,Retail,APAC,Strategic,Medium,1,6.2,85138,67279,1
73ede8b2-c603-4ec5-bde4-2c11b5dfe672,Retail,APAC,Standard,High,3,8.2,77189,71509,1
abec3c0e-8a97-454e-9286-7513a19f7693,Technology,ME,Standard,Medium,3,7.4,101280,83857,1
2bbb01bc-3868-49a0-890f-4e6ad483c71d,Manufacturing,APAC,Standard,Medium,2,12.7,84134,72547,1
1c503db3-d157-47fa-9d6a-c4b18b3bc041,Technology,ME,Standard,Medium,2,5.2,94470,84929,0
b5832992-cb41-4b9e-a4d7-f19333f51faa,Retail,EU,Standard,High,4,5.9,80890,67343,1
3a445b84-5c33-40df-a074-ea084a3de421,Manufacturing,APAC,Strategic,Medium,1,13.0,77549,77894,1
e1292ba5-4cbf-4cfe-af24-1dc7944322d3,Healthcare,APAC,Strategic,Medium,1,10.9,79143,76602,1
e79a6d90-7ec0-4f07-b029-772b1112ec17,Retail,EU,Standard,Medium,5,8.7,79262,65408,0
7c5162f7-d59f-4b6a-9c77-7f77c3ddcc4e,Manufacturing,US,Strategic,High,1,5.7,86812,75357,1
ed317b4d-1127-4a5c-a0c4-a33c3384634f,Technology,ME,Standard,Medium,1,2.0,107641,77154,0
c0fafc75-2f68-480e-952b-6f28030aef8e,Manufacturing,ME,Standard,Medium,1,15.3,82209,68542,1
4f72b86d-6235-40b8-a91b-5e40674f6976,Manufacturing,APAC,Standard,Low,4,10.5,93390,76412,0
9d0a6105-d159-4050-a485-4d6228e00555,Technology,ME,Standard,High,5,12.0,84164,79907,1
1ec2ceb5-6c65-4fd0-8bc6-8168882d8c1c,Healthcare,EU,Standard,Medium,1,9.3,95950,79785,1
dd1af5fc-8859-4f41-91e6-212ea26fda90,Manufacturing,EU,Standard,High,4,6.8,86890,75869,1
35f827ca-ce2f-4de7-8a1b-06b88f102a7e,Retail,ME,Standard,Medium,4,14.4,77556,68693,1
3fa0dfaf-e8db-4109-97ab-520365c2f652,Manufacturing,EU,Standard,Medium,5,14.1,85153,73601,1
daaf3cec-1e12-4437-944e-4f5f4aed3fe6,Retail,EU,Standard,Medium,3,2.6,91460,72356,1
e8de3c3b-0a7e-417f-9b41-6aad2cd3f3e1,Manufacturing,APAC,Standard,High,3,10.7,80513,75867,1
05713459-ca9f-49fe-883f-7d7848d7c186,Healthcare,EU,Standard,Medium,5,5.5,90914,81261,1
98807c99-0e25-472f-b6e9-53f693e81d4e,Healthcare,US,Standard,Low,3,13.1,86416,79407,1
89df4c48-f35d-4b66-a145-5b9cd89487ba,Technology,APAC,Strategic,Medium,4,19.0,82800,78940,1
8eddf188-70b6-4de2-9e36-a418755676ba,Retail,ME,Strategic,Medium,2,8.4,85975,73633,1
6c0e1181-5954-4f49-a378-9c71d5c5fc4c,Technology,US,Strategic,Low,3,7.7,105062,78624,0
301c3506-ccf8-44d5-baa8-cb90793c3ba4,Retail,US,Standard,Medium,3,11.9,76115,66309,1
f369384e-8f79-4d50-b6f3-acb60345e3b7,Manufacturing,ME,Standard,High,3,11.3,73253,72163,1
cc6e2b7e-dbaa-440d-968b-1f4cc4733875,Retail,EU,Standard,Low,3,5.5,93711,71290,0
3d4feb36-055c-472a-a870-c5707dabcda9,Healthcare,ME,Standard,Medium,3,13.7,79701,74210,1
ed8dcc66-081e-4e9f-a385-3c39a149e7a0,Healthcare,US,Standard,Medium,3,9.8,83978,76377,1
af0a48df-ced1-400f-93f5-3658853677dc,Retail,US,Standard,Medium,4,13.8,77560,73435,0
d176777f-c12f-4cc9-b512-bab06b971b44,Retail,EU,Strategic,Medium,1,12.7,72375,70200,1
55011247-753b-45a4-9f48-7f1f6c370692,Retail,APAC,Standard,High,3,10.1,82021,70628,1
320d74e0-c7bf-4845-9ba7-1bd7a1dfa747,Manufacturing,APAC,Standard,Medium,2,17.7,81537,70901,1
0bca86ef-833f-43a1-8289-c6158e088140,Technology,EU,Strategic,Low,1,13.3,94444,77550,1
bfe8100f-d9b3-4a0b-a88d-f48d7328f327,Manufacturing,APAC,Standard,High,2,17.8,79813,73648,1
b8b6a1a0-09f4-4972-a304-8c9873415635,Healthcare,APAC,Standard,High,1,10.9,84182,81690,1
e2282ba3-4e57-453d-bdb9-20647a5dfbde,Manufacturing,US,Standard,Low,1,4.7,98622,76869,0
7bbf9653-c5a1-47c5-98c8-28b9e9184adc,Technology,APAC,Strategic,Medium,4,15.6,80725,78042,1
ce47b37a-fe5f-4f19-9c96-18a0e0509427,Retail,US,Standard,Medium,3,9.3,80792,73731,1
8457c93a-6fd3-4937-93ec-d290a37d9059,Retail,ME,Standard,Low,2,15.5,82252,65762,1
1076666c-ac74-4ab6-972c-d0233c4d72f5,Healthcare,EU,Strategic,Low,3,8.1,91042,76292,0
f2ce4656-61b6-48e6-b7e1-ed1677207630,Manufacturing,ME,Strategic,Low,4,5.7,84328,72097,0
52fe5fe1-8b9d-4749-90e5-1fb3245b2677,Manufacturing,ME,Standard,Medium,2,7.2,89268,70568,0
38935fde-65b4-448e-90d2-c7b8cae4eadb,Technology,APAC,Standard,Low,3,18.2,84069,81074,1
fe79fcdf-a1a5-47d1-992c-9da62250b213,Manufacturing,EU,Strategic,Medium,2,10.1,84096,77714,1
43048ffc-b74c-4d2a-a8ef-a77f6ae5605b,Manufacturing,APAC,Standard,Medium,1,9.7,84933,70955,0
5e980e60-de36-42ce-b7a1-b82b809f399b,Healthcare,APAC,Standard,Low,3,18.1,81145,80296,1
de481d75-d003-49a5-b0c4-60dacddd147e,Healthcare,APAC,Strategic,Low,5,15.5,88951,72331,1
00e70fa6-e73f-45a6-98b0-fb6af1a6900b,Healthcare,APAC,Standard,Medium,3,7.6,90988,77764,0
8122c12a-8e87-412c-ad23-0f8c165e6a08,Manufacturing,EU,Strategic,Medium,1,11.2,81280,71732,1
259abbb5-2d61-4546-a68b-f23c7cbf1367,Technology,EU,Strategic,Low,4,2.1,96331,76244,0
d807e896-6114-4a75-b1e7-faaf29ff8160,Healthcare,APAC,Standard,Medium,1,5.6,90521,78464,0
